method,id,time
asym,1,1
asym,29,511
asym,29,1
asym,22,1
asym,22,1
asym,14,1023
asym,14,1
asym,11,127
asym,11,1
asym,9,255
asym,9,127
asym,18,1
asym,18,511
asym,28,63
asym,28,1
asym,2,255
asym,2,1
asym,23,255
asym,23,1
asym,4,1
asym,4,511
asym,25,1
asym,25,1
asym,9,1
asym,9,1
asym,12,1
asym,12,255
asym,20,1
asym,20,1
asym,15,511
asym,15,1
asym,7,511
asym,7,1
asym,29,1
asym,29,1
asym,1,1
asym,1,1
asym,22,15
asym,22,1
asym,18,1
asym,18,1
asym,6,15
asym,6,1
asym,3,511
asym,3,1
asym,26,1
asym,26,1023
asym,1,1
asym,1,1
asym,8,1023
asym,8,1
asym,10,1
asym,10,511
asym,5,511
asym,5,255
asym,28,255
asym,28,1
asym,14,255
asym,14,1
asym,12,1
asym,12,1
asym,20,1
asym,20,1
asym,17,1
asym,17,1023
asym,23,511
asym,23,1
asym,25,1
asym,25,255
asym,9,127
asym,9,1
asym,18,1
asym,18,63
asym,29,1
asym,29,1
asym,15,1
asym,15,1
asym,7,1
asym,7,511
asym,2,127
asym,2,255
asym,22,7
asym,22,1
asym,15,1
asym,15,1
asym,17,1
asym,17,1
asym,11,511
asym,11,511
asym,26,1
asym,26,127
asym,4,1023
asym,4,1
asym,28,1
asym,28,1
asym,19,2047
asym,19,1
asym,5,63
asym,5,1
asym,20,1
asym,20,127
asym,8,1
asym,8,511
asym,23,127
asym,23,1
asym,18,255
asym,18,127
asym,1,1
asym,1,511
asym,12,1
asym,12,63
asym,7,1
asym,7,127
asym,9,255
asym,9,1
asym,14,511
asym,14,1
asym,3,1023
asym,3,1
asym,26,1
asym,26,1
asym,29,511
asym,29,1
asym,22,1
asym,22,1
asym,12,1
asym,12,1
asym,20,1
asym,20,1
asym,4,511
asym,4,1
asym,28,127
asym,28,1
asym,15,255
asym,15,1
asym,17,1
asym,17,255
asym,10,1023
asym,10,255
asym,2,1
asym,2,255
asym,7,1
asym,7,1
asym,25,1
asym,25,1023
asym,23,1
asym,23,1
asym,11,511
asym,11,1
asym,16,4095
asym,16,1
asym,3,255
asym,3,1
asym,22,1
asym,22,1
asym,9,1
asym,9,511
asym,1,1
asym,1,1
asym,29,511
asym,29,1
asym,14,511
asym,14,1
asym,19,511
asym,19,511
asym,5,511
asym,5,1
asym,7,1
asym,7,1
asym,23,63
asym,23,1
asym,17,1
asym,17,1
asym,26,1
asym,26,511
asym,12,1
asym,12,511
asym,22,127
asym,22,1
asym,29,1
asym,29,1
asym,19,1
asym,19,1
asym,4,127
asym,4,255
asym,1,1
asym,1,1
asym,11,1
asym,11,255
asym,15,511
asym,15,1
asym,25,1
asym,25,511
asym,23,1
asym,23,1
asym,2,511
asym,2,127
asym,7,1
asym,7,1
asym,9,1
asym,9,1
asym,28,1023
asym,28,1
asym,5,511
asym,5,1
asym,20,1
asym,20,1023
asym,22,1
asym,22,1
asym,3,63
asym,3,1
asym,16,255
asym,16,511
asym,14,511
asym,14,1
asym,19,1
asym,19,127
asym,1,1
asym,1,1
asym,26,1
asym,26,1
asym,12,1
asym,12,511
asym,7,1
asym,7,1
asym,9,1
asym,9,1
asym,17,511
asym,17,1
asym,2,1
asym,2,7
asym,29,511
asym,29,1
asym,20,1
asym,20,1
asym,23,255
asym,23,1
asym,15,1
asym,15,1
asym,4,1
asym,4,511
asym,11,1
asym,11,63
asym,6,4095
asym,6,1
asym,1,1
asym,1,1
asym,3,1
asym,3,15
asym,22,1
asym,22,1
asym,25,1
asym,25,255
asym,14,1
asym,14,1
asym,23,1
asym,23,1
asym,28,63
asym,28,1
asym,5,511
asym,5,1
asym,7,1
asym,7,1
asym,26,1
asym,26,1
asym,15,1
asym,15,1
asym,12,1
asym,12,63
asym,9,1
asym,9,1
asym,20,1
asym,20,1
asym,2,255
asym,2,1
asym,25,1
asym,25,255
asym,29,1
asym,29,1
asym,18,2047
asym,18,1023
asym,14,255
asym,14,1
asym,6,255
asym,6,1
asym,4,511
asym,4,1
asym,22,1
asym,22,1
asym,20,1
asym,20,1
asym,0,8191
asym,0,127
asym,28,127
asym,28,1
asym,16,511
asym,16,511
asym,26,1
asym,26,1
asym,11,1
asym,11,511
asym,9,1
asym,9,1
asym,7,255
asym,7,1
asym,15,255
asym,15,1
asym,12,1
asym,12,1
asym,5,255
asym,5,1
asym,17,511
asym,17,127
asym,3,511
asym,3,1
asym,1,511
asym,1,1
asym,23,255
asym,23,1
asym,20,1
asym,20,1
asym,29,63
asym,29,1
asym,25,1
asym,25,127
asym,2,127
asym,2,1
asym,28,1
asym,28,1
asym,11,1
asym,11,255
asym,22,1
asym,22,1
asym,0,1
asym,0,1
asym,14,7
asym,14,1
asym,8,4095
asym,8,511
asym,23,1
asym,23,1
asym,3,127
asym,3,1
asym,16,511
asym,16,1
asym,18,1
asym,18,511
asym,4,511
asym,4,127
asym,6,7
asym,6,511
asym,25,1
asym,25,1
asym,2,1
asym,2,1
asym,14,1
asym,14,1
asym,1,511
asym,1,31
asym,21,8191
asym,21,1
asym,11,1
asym,11,1
asym,17,127
asym,17,15
asym,9,1023
asym,9,1
asym,29,511
asym,29,1
asym,3,1
asym,3,1
asym,7,511
asym,7,1
asym,5,1
asym,5,127
asym,15,255
asym,15,1
asym,26,1
asym,26,511
asym,0,255
asym,0,63
asym,28,1
asym,28,1
asym,20,511
asym,20,1
asym,22,255
asym,22,511
asym,14,1
asym,14,1
asym,4,63
asym,4,255
asym,12,1
asym,12,1023
asym,18,1
asym,18,511
asym,25,1
asym,25,127
asym,16,511
asym,16,1
asym,2,511
asym,2,1
asym,5,127
asym,5,1
asym,8,511
asym,8,1
asym,26,1
asym,26,1
asym,17,255
asym,17,1
asym,3,63
asym,3,1
asym,29,255
asym,29,255
asym,21,511
asym,21,1
asym,23,1023
asym,23,1
asym,1,511
asym,1,1
asym,25,1
asym,25,63
asym,9,1
asym,9,1
asym,16,63
asym,16,1
asym,4,1
asym,4,63
asym,2,63
asym,2,15
asym,6,511
asym,6,511
asym,18,1
asym,18,1
asym,8,1
asym,8,1
asym,20,1
asym,20,1
asym,22,127
asym,22,1
asym,12,1
asym,12,1
asym,0,127
asym,0,255
asym,25,1
asym,25,1
asym,28,511
asym,28,1
asym,21,127
asym,21,1
asym,15,511
asym,15,511
asym,5,255
asym,5,1
asym,1,255
asym,1,1
asym,3,127
asym,3,127
asym,17,255
asym,17,127
asym,9,127
asym,9,1
asym,29,1
asym,29,1
asym,20,63
asym,20,1
asym,22,1
asym,22,255
asym,12,1
asym,12,1
asym,26,1
asym,26,511
asym,0,1
asym,0,1
asym,9,1
asym,9,1
asym,15,1
asym,15,1
asym,23,511
asym,23,1
asym,28,1
asym,28,1
asym,12,1
asym,12,1
asym,6,1
asym,6,511
asym,4,511
asym,4,1
asym,21,255
asym,21,1
asym,2,511
asym,2,1
asym,25,1
asym,25,1
asym,18,1
asym,18,511
asym,20,127
asym,20,1
asym,29,1
asym,29,1
asym,5,1
asym,5,1
asym,16,1023
asym,16,1
asym,1,255
asym,1,15
asym,3,255
asym,3,1
asym,22,1
asym,22,1
asym,8,511
asym,8,1
asym,18,1
asym,18,1
asym,25,1
asym,25,1
asym,12,1
asym,12,1
asym,28,63
asym,28,1
asym,0,1
asym,0,255
asym,15,1
asym,15,1
asym,17,511
asym,17,1
asym,2,255
asym,2,1
asym,23,255
asym,23,1
asym,4,255
asym,4,1
asym,21,1
asym,21,511
asym,12,1
asym,12,1
asym,9,255
asym,9,1
asym,7,2047
asym,7,511
asym,26,1
asym,26,511
asym,18,1
asym,18,255
asym,1,511
asym,1,127
asym,16,255
asym,16,1
asym,29,511
asym,29,1
asym,22,1
asym,22,1
asym,3,255
asym,3,1
asym,5,1
asym,5,1
asym,25,1
asym,25,63
asym,8,63
asym,8,127
asym,28,63
asym,28,1
asym,23,127
asym,23,1
asym,0,15
asym,0,127
asym,18,1
asym,18,1
asym,21,1
asym,21,1
asym,12,1
asym,12,1
asym,26,1
asym,26,127
asym,6,1023
asym,6,1
asym,1,1
asym,1,1
asym,29,1
asym,29,127
asym,15,1
asym,15,255
asym,4,1
asym,4,255
asym,25,1
asym,25,255
asym,7,127
asym,7,15
asym,17,511
asym,17,1
asym,9,511
asym,9,1
asym,11,1
asym,11,4095
asym,2,511
asym,2,255
asym,0,1
asym,0,1
asym,26,1
asym,26,1
asym,22,1
asym,22,511
asym,13,16383
asym,13,1
asym,6,1
asym,6,1
asym,16,1
asym,16,15
asym,18,1
asym,18,1
asym,28,511
asym,28,1
asym,8,127
asym,8,1
asym,3,31
asym,3,1
asym,23,255
asym,23,1
asym,21,1
asym,21,255
asym,4,1
asym,4,127
asym,15,1
asym,15,1
asym,0,1
asym,0,1
asym,12,3
asym,12,255
asym,9,255
asym,9,1
asym,2,1
asym,2,1
asym,11,1
asym,11,255
asym,6,1
asym,6,1
asym,19,8191
asym,19,1
asym,13,511
asym,13,1
asym,17,255
asym,17,511
asym,3,255
asym,3,1
asym,26,1
asym,26,1
asym,29,63
asym,29,511
asym,24,16383
asym,24,1
asym,8,1
asym,8,1
asym,21,1
asym,21,1
asym,21,1
asym,21,1
asym,2,255
asym,2,1
asym,13,1
asym,13,1
asym,18,7
asym,18,255
asym,7,1023
asym,7,127
asym,11,1
asym,11,1
asym,0,1
asym,0,31
asym,15,1
asym,15,1
asym,4,1
asym,4,511
asym,28,1023
asym,28,1
asym,24,1
asym,24,1
asym,21,1
asym,21,1
asym,8,1
asym,8,31
asym,6,511
asym,6,1
asym,19,511
asym,19,1
asym,13,1
asym,13,1
asym,17,1
asym,17,511
asym,29,127
asym,29,255
asym,11,1
asym,11,1
asym,3,63
asym,3,511
asym,15,1
asym,15,1
asym,18,255
asym,18,1
asym,20,4095
asym,20,255
asym,0,1
asym,0,255
asym,24,1
asym,24,1
asym,7,63
asym,7,511
asym,13,1
asym,13,1
asym,4,1
asym,4,511
asym,17,1
asym,17,255
asym,19,127
asym,19,1
asym,15,1
asym,15,1
asym,11,1
asym,11,1
asym,21,511
asym,21,1
asym,2,1023
asym,2,1
asym,8,1
asym,8,255
asym,4,1
asym,4,1
asym,6,1023
asym,6,1
asym,0,1
asym,0,1
asym,24,1
asym,24,1
asym,18,127
asym,18,1
asym,2,1
asym,2,1
asym,27,16383
asym,27,1
asym,20,255
asym,20,1
asym,7,63
asym,7,127
asym,13,1
asym,13,1
asym,11,1
asym,11,1
asym,21,1
asym,21,1
asym,4,1
asym,4,1
asym,19,1
asym,19,1
asym,17,1
asym,17,511
asym,8,1
asym,8,1
asym,6,255
asym,6,1
asym,0,1
asym,0,1
asym,24,1
asym,24,1
asym,13,1
asym,13,1
asym,27,1
asym,27,1
asym,11,1
asym,11,1
asym,19,1
asym,19,1
asym,14,8191
asym,14,31
asym,24,1
asym,24,1
asym,7,1
asym,7,127
asym,16,4095
asym,16,1
asym,8,1
asym,8,1
asym,6,1
asym,6,1
asym,17,127
asym,17,1
asym,0,1
asym,0,1
asym,27,1
asym,27,1
asym,13,1
asym,13,255
asym,20,1
asym,20,1023
asym,11,1
asym,11,1
asym,24,1
asym,24,1
asym,18,1023
asym,18,31
asym,8,1
asym,8,1
asym,14,1
asym,14,255
asym,6,1
asym,6,1
asym,16,1
asym,16,1
asym,21,1023
asym,21,1
asym,19,127
asym,19,1
asym,0,1
asym,0,1
asym,11,1
asym,11,1
asym,24,1
asym,24,1
asym,27,1
asym,27,1
asym,18,1
asym,18,1
asym,13,1
asym,13,511
asym,20,255
asym,20,1
asym,16,1
asym,16,1
asym,6,1
asym,6,1
asym,8,1
asym,8,1
asym,27,1
asym,27,1
asym,16,1
asym,16,1
asym,21,31
asym,21,1
asym,24,1
asym,24,1
asym,19,255
asym,19,255
asym,0,1
asym,0,1
asym,14,1
asym,14,511
asym,13,1
asym,13,127
asym,10,16383
asym,10,1
asym,24,1
asym,24,1
asym,16,1
asym,16,1
asym,27,1
asym,27,1
asym,14,1
asym,14,255
asym,21,1
asym,21,1
asym,19,1
asym,19,1
asym,5,8191
asym,5,1
asym,13,1
asym,13,1
asym,27,1
asym,27,1
asym,10,1
asym,10,1
asym,0,1
asym,0,1
asym,16,1
asym,16,1
asym,5,1
asym,5,1
asym,24,1
asym,24,1
asym,21,1
asym,21,1
asym,14,1
asym,14,511
asym,19,1
asym,19,1
asym,27,1
asym,27,1
asym,10,1
asym,10,1
asym,16,1
asym,16,1
asym,21,1
asym,21,1
asym,24,1
asym,24,1
asym,5,1
asym,5,1
asym,13,1
asym,13,511
asym,27,1
asym,27,1
asym,21,1
asym,21,1
asym,14,1
asym,14,31
asym,24,1
asym,24,1
asym,19,1
asym,19,1
asym,10,1
asym,10,1
asym,13,1
asym,13,127
asym,10,1
asym,10,1
asym,27,1
asym,27,1
asym,5,1
asym,5,1
asym,24,1
asym,24,1
asym,13,1
asym,13,1
asym,19,1
asym,19,1
asym,27,1
asym,27,1
asym,10,1
asym,10,1
asym,5,1
asym,5,1
asym,24,1
asym,24,1
asym,27,1
asym,27,1
asym,10,1
asym,10,1
asym,19,1
asym,19,1
asym,5,1
asym,5,1
asym,13,1
asym,13,1
asym,24,1
asym,24,1
asym,27,1
asym,27,1
asym,13,1
asym,13,1
asym,24,1
asym,24,1
asym,10,1
asym,10,1
asym,13,1
asym,13,1
asym,27,1
asym,27,1
asym,24,1
asym,24,1
asym,13,1
asym,13,1
asym,27,1
asym,27,1
asym,10,1
asym,10,1
asym,27,1
asym,27,1
asym,13,1
asym,13,1
asym,10,1
asym,10,1
asym,27,1
asym,27,1
asym,10,1
asym,10,1
asym,10,1
asym,10,1
asym,10,1
asym,10,1
asym,10,1
asym,10,1
conductor,19,4
conductor,19,3
conductor,29,3
conductor,29,3
conductor,22,2
conductor,22,4
conductor,14,3
conductor,14,3
conductor,15,308
conductor,15,2
conductor,10,375
conductor,10,3
conductor,20,548
conductor,20,3
conductor,28,510
conductor,28,3
conductor,21,757
conductor,21,3
conductor,0,826
conductor,0,2
conductor,9,452
conductor,9,1038
conductor,7,1008
conductor,7,3
conductor,25,975
conductor,25,3
conductor,1,1017
conductor,1,3
conductor,12,1109
conductor,12,3
conductor,8,1174
conductor,8,2
conductor,18,1391
conductor,18,3
conductor,3,1524
conductor,3,2
conductor,23,1621
conductor,23,2
conductor,13,2175
conductor,13,3
conductor,6,1653
conductor,6,2
conductor,26,1802
conductor,26,3
conductor,17,1847
conductor,17,2
conductor,2,2066
conductor,2,2
conductor,5,2106
conductor,5,3
conductor,24,2190
conductor,24,2
conductor,27,2863
conductor,27,3
conductor,16,2305
conductor,16,2
conductor,11,2598
conductor,11,2
conductor,4,2543
conductor,4,264
conductor,14,2526
conductor,14,3
conductor,19,2511
conductor,19,3
conductor,22,2602
conductor,22,2
conductor,29,2563
conductor,29,2
conductor,20,2421
conductor,20,2
conductor,15,2387
conductor,15,2
conductor,28,2408
conductor,28,2
conductor,10,2315
conductor,10,2
conductor,7,2350
conductor,7,2
conductor,0,2209
conductor,0,3
conductor,25,2335
conductor,25,2
conductor,21,2221
conductor,21,3
conductor,12,2225
conductor,12,2
conductor,9,2285
conductor,9,525
conductor,1,2336
conductor,1,3
conductor,3,2111
conductor,3,3
conductor,13,2050
conductor,13,2
conductor,23,2215
conductor,23,3
conductor,18,2343
conductor,18,3
conductor,8,2155
conductor,8,1036
conductor,26,2552
conductor,26,2
conductor,6,2469
conductor,6,2
conductor,2,2362
conductor,2,2
conductor,27,2161
conductor,27,3
conductor,17,2162
conductor,17,2
conductor,19,1942
conductor,19,2
conductor,5,2112
conductor,5,32
conductor,24,2349
conductor,24,2
conductor,11,2242
conductor,11,2
conductor,14,2109
conductor,14,3
conductor,16,2251
conductor,16,1035
conductor,4,2142
conductor,4,2
conductor,29,2062
conductor,29,3
conductor,7,2033
conductor,7,3
conductor,22,2142
conductor,22,3
conductor,15,2204
conductor,15,3
conductor,20,2179
conductor,20,3
conductor,28,2108
conductor,28,528
conductor,10,2219
conductor,10,2
conductor,0,2225
conductor,0,2
conductor,12,2187
conductor,12,2
conductor,21,2145
conductor,21,2
conductor,25,2307
conductor,25,2
conductor,1,3032
conductor,1,3
conductor,9,2362
conductor,9,2
conductor,13,2595
conductor,13,2
conductor,3,2333
conductor,3,3
conductor,23,2159
conductor,23,2
conductor,2,2069
conductor,2,260
conductor,26,2172
conductor,26,3
conductor,8,2374
conductor,8,2
conductor,6,2480
conductor,6,3
conductor,18,2480
conductor,18,2
conductor,27,2885
conductor,27,3
conductor,24,2379
conductor,24,2
conductor,19,2629
conductor,19,2
conductor,17,2443
conductor,17,3
conductor,5,2384
conductor,5,1031
conductor,14,2614
conductor,14,3
conductor,7,2732
conductor,7,3
conductor,4,2820
conductor,4,3
conductor,16,2661
conductor,16,2
conductor,11,2789
conductor,11,3
conductor,22,2740
conductor,22,2
conductor,20,2770
conductor,20,3
conductor,29,2833
conductor,29,3
conductor,15,2810
conductor,15,2
conductor,0,2670
conductor,0,2
conductor,28,2503
conductor,28,3
conductor,10,2748
conductor,10,265
conductor,25,2678
conductor,25,3
conductor,12,2707
conductor,12,2
conductor,21,2607
conductor,21,2
conductor,1,2619
conductor,1,2
conductor,3,2591
conductor,3,3
conductor,9,2496
conductor,9,3
conductor,23,2247
conductor,23,2
conductor,13,2268
conductor,13,2
conductor,26,2151
conductor,26,3
conductor,2,2275
conductor,2,3
conductor,8,2435
conductor,8,3
conductor,27,2460
conductor,27,2
conductor,6,1987
conductor,6,3
conductor,18,2029
conductor,18,3
conductor,24,2089
conductor,24,2
conductor,17,1983
conductor,17,2
conductor,19,2158
conductor,19,2
conductor,5,2071
conductor,5,3
conductor,22,2048
conductor,22,2
conductor,14,2041
conductor,14,3
conductor,16,2024
conductor,16,132
conductor,7,2181
conductor,7,2
conductor,4,2124
conductor,4,2
conductor,20,2105
conductor,20,2
conductor,28,2134
conductor,28,3
conductor,11,2092
conductor,11,2
conductor,12,2144
conductor,12,2
conductor,15,2324
conductor,15,2
conductor,0,2404
conductor,0,2
conductor,10,2361
conductor,10,3
conductor,25,2430
conductor,25,2
conductor,3,2396
conductor,3,2
conductor,1,2387
conductor,1,3
conductor,23,2411
conductor,23,3
conductor,29,3255
conductor,29,1040
conductor,9,2634
conductor,9,3
conductor,21,2544
conductor,21,3
conductor,26,2407
conductor,26,2
conductor,18,2471
conductor,18,3
conductor,2,2473
conductor,2,2
conductor,13,2412
conductor,13,3
conductor,8,2475
conductor,8,4
conductor,6,2520
conductor,6,2
conductor,27,2685
conductor,27,2
conductor,19,2628
conductor,19,2
conductor,17,2482
conductor,17,2
conductor,16,2385
conductor,16,3
conductor,24,2509
conductor,24,6
conductor,7,2274
conductor,7,2
conductor,5,2382
conductor,5,518
conductor,14,2312
conductor,14,2
conductor,22,2379
conductor,22,3
conductor,11,2297
conductor,11,2
conductor,20,2295
conductor,20,2
conductor,4,2311
conductor,4,268
conductor,28,2088
conductor,28,3
conductor,15,2102
conductor,15,2
conductor,0,2148
conductor,0,2
conductor,12,2104
conductor,12,3
conductor,10,1936
conductor,10,3
conductor,25,2207
conductor,25,3
conductor,3,2268
conductor,3,3
conductor,29,1996
conductor,29,3
conductor,9,1987
conductor,9,262
conductor,23,2127
conductor,23,2
conductor,1,2157
conductor,1,2
conductor,21,2177
conductor,21,2
conductor,8,2217
conductor,8,2
conductor,18,2166
conductor,18,3
conductor,13,2195
conductor,13,2
conductor,26,2317
conductor,26,2
conductor,2,2084
conductor,2,3
conductor,27,2410
conductor,27,3
conductor,17,2116
conductor,17,262
conductor,19,2180
conductor,19,2
conductor,6,2252
conductor,6,3
conductor,14,2681
conductor,14,3
conductor,24,2651
conductor,24,2
conductor,16,2174
conductor,16,2069
conductor,22,2716
conductor,22,3
conductor,7,3469
conductor,7,3
conductor,5,2722
conductor,5,3
conductor,11,2477
conductor,11,3
conductor,20,2580
conductor,20,3
conductor,4,2528
conductor,4,2
conductor,28,2541
conductor,28,2
conductor,15,2614
conductor,15,3
conductor,12,2613
conductor,12,3
conductor,10,2675
conductor,10,2
conductor,0,2549
conductor,0,2
conductor,3,2417
conductor,3,2
conductor,25,2533
conductor,25,3
conductor,29,2699
conductor,29,6
conductor,23,2489
conductor,23,2
conductor,1,3455
conductor,1,2
conductor,9,2678
conductor,9,3
conductor,21,2483
conductor,21,2
conductor,13,2389
conductor,13,2
conductor,26,2435
conductor,26,3
conductor,8,2475
conductor,8,516
conductor,18,2587
conductor,18,3
conductor,2,2470
conductor,2,2
conductor,27,2445
conductor,27,2
conductor,19,2359
conductor,19,2
conductor,6,2196
conductor,6,3
conductor,14,1864
conductor,14,3
conductor,17,2433
conductor,17,522
conductor,24,1993
conductor,24,2
conductor,22,1920
conductor,22,3
conductor,11,2025
conductor,11,3
conductor,20,2075
conductor,20,2
conductor,7,2155
conductor,7,2
conductor,16,2014
conductor,16,522
conductor,5,2208
conductor,5,3
conductor,28,2144
conductor,28,2
conductor,12,2091
conductor,12,3
conductor,15,2171
conductor,15,3
conductor,10,2171
conductor,10,2
conductor,25,2218
conductor,25,3
conductor,4,1940
conductor,4,2064
conductor,0,2506
conductor,0,2
conductor,23,2783
conductor,23,2
conductor,1,2722
conductor,1,3
conductor,29,2524
conductor,29,1042
conductor,3,2183
conductor,3,2065
conductor,9,2734
conductor,9,2
conductor,13,2728
conductor,13,3
conductor,21,2768
conductor,21,3
conductor,26,2658
conductor,26,3
conductor,19,2833
conductor,19,3
conductor,8,2853
conductor,8,3
conductor,27,2849
conductor,27,3
conductor,2,2848
conductor,2,2
conductor,18,2884
conductor,18,2
conductor,14,2864
conductor,14,2
conductor,6,2747
conductor,6,2
conductor,22,2777
conductor,22,2
conductor,17,2680
conductor,17,2
conductor,11,2866
conductor,11,3
conductor,24,2789
conductor,24,2
conductor,7,2945
conductor,7,2
conductor,20,2973
conductor,20,3
conductor,16,3055
conductor,16,3
conductor,5,2883
conductor,5,2
conductor,28,2815
conductor,28,2
conductor,12,2951
conductor,12,2
conductor,15,2723
conductor,15,2
conductor,10,2331
conductor,10,3
conductor,25,2263
conductor,25,3
conductor,0,2192
conductor,0,2
conductor,3,2062
conductor,3,3
conductor,1,2221
conductor,1,3
conductor,23,2056
conductor,23,2
conductor,9,2002
conductor,9,3
conductor,4,2682
conductor,4,2
conductor,29,2055
conductor,29,2
conductor,26,2116
conductor,26,3
conductor,13,2214
conductor,13,3
conductor,21,2059
conductor,21,2
conductor,8,2029
conductor,8,3
conductor,19,2179
conductor,19,2
conductor,27,2192
conductor,27,2
conductor,14,2189
conductor,14,2
conductor,2,2264
conductor,2,2
conductor,22,2267
conductor,22,2
conductor,6,2294
conductor,6,2
conductor,18,2136
conductor,18,1035
conductor,24,1995
conductor,24,3
conductor,20,2026
conductor,20,2
conductor,11,2158
conductor,11,2
conductor,7,2250
conductor,7,2
conductor,15,2212
conductor,15,3
conductor,28,2547
conductor,28,3
conductor,17,2284
conductor,17,2068
conductor,5,2675
conductor,5,2
conductor,10,2375
conductor,10,2
conductor,3,2465
conductor,3,2
conductor,25,2350
conductor,25,3
conductor,16,2584
conductor,16,526
conductor,0,2457
conductor,0,2
conductor,23,2466
conductor,23,2
conductor,12,2451
conductor,12,2
conductor,4,2253
conductor,4,2
conductor,9,2299
conductor,9,3
conductor,1,2294
conductor,1,3
conductor,26,2404
conductor,26,2
conductor,29,2465
conductor,29,3
conductor,13,2418
conductor,13,3
conductor,22,2099
conductor,22,3
conductor,8,2442
conductor,8,524
conductor,14,2381
conductor,14,3
conductor,2,2368
conductor,2,2
conductor,19,2451
conductor,19,2
conductor,27,2496
conductor,27,2
conductor,21,2215
conductor,21,1040
conductor,24,2426
conductor,24,2
conductor,6,1935
conductor,6,2
conductor,18,1913
conductor,18,2
conductor,20,1955
conductor,20,2
conductor,11,1971
conductor,11,2
conductor,15,2103
conductor,15,3
conductor,28,1944
conductor,28,2
conductor,7,2070
conductor,7,2
conductor,25,1921
conductor,25,2
conductor,10,1885
conductor,10,263
conductor,17,1977
conductor,17,2
conductor,0,1979
conductor,0,2
conductor,3,1954
conductor,3,2
conductor,23,1881
conductor,23,3
conductor,12,1887
conductor,12,3
conductor,16,1885
conductor,16,521
conductor,1,1966
conductor,1,2
conductor,5,2052
conductor,5,2
conductor,9,1956
conductor,9,2
conductor,4,1825
conductor,4,2
conductor,26,1940
conductor,26,2
conductor,29,1899
conductor,29,3
conductor,13,2421
conductor,13,2
conductor,8,2016
conductor,8,3
conductor,22,2064
conductor,22,2
conductor,19,2131
conductor,19,3
conductor,14,2508
conductor,14,3
conductor,2,2094
conductor,2,2
conductor,21,2140
conductor,21,67
conductor,6,2089
conductor,6,2
