method,id,time
asym,26,1023
asym,26,1
asym,19,1
asym,19,511
asym,6,255
asym,6,1
asym,28,511
asym,28,511
asym,0,1
asym,0,1
asym,11,511
asym,11,255
asym,5,1
asym,5,31
asym,23,1023
asym,23,1
asym,8,255
asym,8,1
asym,3,1
asym,3,1
asym,10,1
asym,10,1
asym,22,1
asym,22,1
asym,13,127
asym,13,255
asym,29,511
asym,29,255
asym,20,511
asym,20,1
asym,2,127
asym,2,1
asym,14,1
asym,14,1
asym,17,2047
asym,17,1
asym,27,255
asym,27,1
asym,25,255
asym,25,511
asym,12,255
asym,12,1
asym,0,1
asym,0,127
asym,9,1
asym,9,1
asym,19,1
asym,19,127
asym,21,127
asym,21,31
asym,7,1
asym,7,511
asym,28,255
asym,28,1
asym,23,127
asym,23,1
asym,11,255
asym,11,15
asym,5,1
asym,5,1
asym,3,63
asym,3,1
asym,26,1
asym,26,1
asym,16,511
asym,16,1
asym,13,63
asym,13,255
asym,10,1
asym,10,31
asym,5,1
asym,5,1
asym,12,63
asym,12,1
asym,29,255
asym,29,1
asym,22,1
asym,22,255
asym,8,255
asym,8,127
asym,27,63
asym,27,1
asym,14,1
asym,14,1
asym,2,31
asym,2,1
asym,17,1
asym,17,1
asym,20,511
asym,20,1
asym,25,1
asym,25,511
asym,27,1
asym,27,1
asym,23,511
asym,23,1
asym,3,1
asym,3,1
asym,9,511
asym,9,1
asym,6,1023
asym,6,255
asym,11,1
asym,11,511
asym,25,1
asym,25,1
asym,13,511
asym,13,1
asym,2,127
asym,2,1
asym,22,1
asym,22,1
asym,16,511
asym,16,1
asym,28,1
asym,28,255
asym,8,255
asym,8,1
asym,19,1
asym,19,255
asym,5,1
asym,5,63
asym,14,1
asym,14,127
asym,10,511
asym,10,1
asym,8,1
asym,8,1
asym,12,511
asym,12,1
asym,21,511
asym,21,511
asym,26,255
asym,26,511
asym,19,1
asym,19,1
asym,23,255
asym,23,1
asym,17,511
asym,17,1
asym,3,255
asym,3,1
asym,1,16383
asym,1,1
asym,28,1
asym,28,1
asym,6,1
asym,6,511
asym,27,511
asym,27,127
asym,14,1
asym,14,1
asym,22,127
asym,22,255
asym,16,255
asym,16,1
asym,9,511
asym,9,1
asym,26,15
asym,26,1
asym,21,1
asym,21,15
asym,5,1
asym,5,1
asym,11,255
asym,11,511
asym,28,1
asym,28,1
asym,2,1
asym,2,255
asym,23,511
asym,23,1
asym,27,31
asym,27,1
asym,6,1
asym,6,255
asym,19,1
asym,19,1
asym,3,255
asym,3,1
asym,13,511
asym,13,255
asym,26,1
asym,26,1
asym,28,1
asym,28,1
asym,8,511
asym,8,1
asym,22,255
asym,22,1
asym,1,1
asym,1,1
asym,5,1
asym,5,31
asym,11,1
asym,11,1
asym,14,1
asym,14,255
asym,17,511
asym,17,1
asym,2,255
asym,2,127
asym,27,1
asym,27,1
asym,24,4095
asym,24,1
asym,13,1
asym,13,1
asym,21,1
asym,21,127
asym,19,1
asym,19,1
asym,7,2047
asym,7,511
asym,9,255
asym,9,1
asym,16,127
asym,16,1
asym,5,1
asym,5,1
asym,1,1
asym,1,1
asym,11,1
asym,11,1
asym,13,1
asym,13,1
asym,23,127
asym,23,511
asym,11,1
asym,11,1
asym,28,1
asym,28,255
asym,21,1
asym,21,1
asym,14,1
asym,14,127
asym,5,1
asym,5,1
asym,8,511
asym,8,1
asym,2,1
asym,2,127
asym,22,127
asym,22,63
asym,24,1
asym,24,1
asym,13,1
asym,13,1
asym,17,511
asym,17,1
asym,7,1
asym,7,255
asym,1,1
asym,1,1
asym,27,1
asym,27,1
asym,19,1
asym,19,1
asym,9,255
asym,9,1
asym,12,2047
asym,12,1
asym,28,1
asym,28,1
asym,14,1
asym,14,1
asym,21,1
asym,21,255
asym,5,1
asym,5,1
asym,23,255
asym,23,127
asym,7,1
asym,7,1
asym,2,1
asym,2,1
asym,16,255
asym,16,1
asym,27,1
asym,27,31
asym,11,1
asym,11,1
asym,29,4095
asym,29,1
asym,1,1
asym,1,1
asym,17,127
asym,17,1
asym,14,1
asym,14,1
asym,9,1
asym,9,1
asym,6,2047
asym,6,1
asym,21,1
asym,21,1
asym,24,1
asym,24,511
asym,16,1
asym,16,1
asym,5,1
asym,5,1
asym,7,1
asym,7,1
asym,17,31
asym,17,1
asym,12,1
asym,12,511
asym,14,1
asym,14,1
asym,28,511
asym,28,1
asym,6,127
asym,6,3
asym,9,1
asym,9,1
asym,21,1
asym,21,1
asym,18,16383
asym,18,31
asym,24,1
asym,24,1
asym,1,1
asym,1,1
asym,16,255
asym,16,1
asym,10,4095
asym,10,127
asym,21,1
asym,21,1
asym,7,1
asym,7,1
asym,1,1
asym,1,1
asym,14,1
asym,14,1
asym,29,511
asym,29,1
asym,6,1
asym,6,1
asym,17,127
asym,17,63
asym,7,1
asym,7,1
asym,12,1
asym,12,1
asym,24,1
asym,24,1
asym,1,1
asym,1,1
asym,28,255
asym,28,1
asym,18,1
asym,18,1
asym,16,1
asym,16,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,14,1
asym,14,1
asym,12,1
asym,12,1
asym,29,127
asym,29,1
asym,17,1
asym,17,3
asym,1,1
asym,1,1
asym,24,1
asym,24,1
asym,7,1
asym,7,1
asym,21,1
asym,21,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,28,511
asym,28,1
asym,14,1
asym,14,1
asym,17,1
asym,17,1
asym,24,1
asym,24,1
asym,1,1
asym,1,1
asym,29,511
asym,29,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,18,1
asym,18,511
asym,14,1
asym,14,1
asym,17,1
asym,17,1
asym,10,1
asym,10,1
asym,28,511
asym,28,1
asym,20,8191
asym,20,1
asym,1,1
asym,1,1
asym,18,1
asym,18,1
asym,29,255
asym,29,1
asym,21,511
asym,21,1
asym,18,1
asym,18,1
asym,1,1
asym,1,1
asym,14,1
asym,14,1
asym,10,1
asym,10,1
asym,20,63
asym,20,1
asym,28,511
asym,28,1
asym,14,1
asym,14,1
asym,1,1
asym,1,1
asym,18,1
asym,18,1
asym,28,1
asym,28,1
asym,21,511
asym,21,1
asym,28,1
asym,28,1
asym,20,1
asym,20,1
asym,18,1
asym,18,1
asym,1,1
asym,1,1
asym,20,1
asym,20,1
asym,18,1
asym,18,1
asym,1,1
asym,1,1
asym,20,1
asym,20,1
asym,18,1
asym,18,1
asym,1,1
asym,1,1
asym,4,16383
asym,4,1
asym,18,1
asym,18,1
asym,1,1
asym,1,1
asym,4,1
asym,4,1
asym,1,1
asym,1,1
asym,4,1
asym,4,1
asym,15,16383
asym,15,1
asym,18,1
asym,18,1
asym,1,1
asym,1,1
asym,4,1
asym,4,1
asym,15,1
asym,15,1
asym,18,1
asym,18,1
asym,4,1
asym,4,1
asym,1,1
asym,1,1
asym,18,1
asym,18,1
asym,15,1
asym,15,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,18,1
asym,18,1
asym,15,1
asym,15,1
asym,4,1
asym,4,1
asym,15,1
asym,15,1
asym,4,1
asym,4,1
asym,15,1
asym,15,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
asym,4,1
conductor,6,4
conductor,6,2
conductor,23,2
conductor,23,9
conductor,16,2
conductor,16,1
conductor,25,2
conductor,25,2
conductor,9,2
conductor,9,2
conductor,4,2
conductor,4,2
conductor,28,2
conductor,28,2
conductor,20,1
conductor,20,2
conductor,14,2
conductor,14,2
conductor,2,2
conductor,2,2
conductor,11,2
conductor,11,2
conductor,8,2
conductor,8,151
conductor,5,61
conductor,5,2
conductor,22,2
conductor,22,312
conductor,24,348
conductor,24,182
conductor,13,2
conductor,13,138
conductor,27,2
conductor,27,157
conductor,15,222
conductor,15,41
conductor,1,2
conductor,1,407
conductor,3,390
conductor,3,2
conductor,10,2
conductor,10,293
conductor,7,2
conductor,7,405
conductor,19,2
conductor,19,591
conductor,26,463
conductor,26,297
conductor,12,352
conductor,12,223
conductor,21,429
conductor,21,251
conductor,23,35
conductor,23,2
conductor,9,2
conductor,9,232
conductor,18,2
conductor,18,710
conductor,17,384
conductor,17,479
conductor,14,2
conductor,14,2
conductor,0,1
conductor,0,720
conductor,11,2
conductor,11,2
conductor,6,53
conductor,6,697
conductor,29,198
conductor,29,708
conductor,25,3
conductor,25,613
conductor,20,1
conductor,20,366
conductor,22,292
conductor,22,3
conductor,5,2
conductor,5,613
conductor,28,73
conductor,28,640
conductor,24,246
conductor,24,158
conductor,8,2
conductor,8,305
conductor,10,241
conductor,10,2
conductor,16,2
conductor,16,526
conductor,7,1
conductor,7,87
conductor,13,2
conductor,13,520
conductor,4,142
conductor,4,875
conductor,19,2
conductor,19,311
conductor,21,211
conductor,21,2
conductor,12,2
conductor,12,225
conductor,3,2
conductor,3,782
conductor,23,228
conductor,23,102
conductor,9,2
conductor,9,105
conductor,27,88
conductor,27,656
conductor,11,69
conductor,11,186
conductor,15,262
conductor,15,478
conductor,6,2
conductor,6,485
conductor,14,2
conductor,14,412
conductor,18,402
conductor,18,776
conductor,20,134
conductor,20,14
conductor,22,462
conductor,22,2
conductor,26,2
conductor,26,697
conductor,8,344
conductor,8,128
conductor,2,18
conductor,2,1296
conductor,10,2
conductor,10,2
conductor,25,199
conductor,25,691
conductor,27,21
conductor,27,2
conductor,1,2
conductor,1,858
conductor,17,93
conductor,17,468
conductor,5,2
conductor,5,752
conductor,7,72
conductor,7,2
conductor,16,2
conductor,16,456
conductor,13,2
conductor,13,575
conductor,19,2
conductor,19,25
conductor,21,310
conductor,21,2
conductor,9,2
conductor,9,293
conductor,15,107
conductor,15,114
conductor,24,37
conductor,24,750
conductor,26,147
conductor,26,2
conductor,17,1
conductor,17,2
conductor,0,2
conductor,0,1205
conductor,4,302
conductor,4,734
conductor,6,14
conductor,6,2
conductor,20,2
conductor,20,2
conductor,29,1
conductor,29,1344
conductor,8,382
conductor,8,260
conductor,16,2
conductor,16,83
conductor,12,234
conductor,12,1020
conductor,14,85
conductor,14,2
conductor,23,1
conductor,23,712
conductor,3,2
conductor,3,859
conductor,5,303
conductor,5,2
conductor,11,416
conductor,11,743
conductor,28,226
conductor,28,934
conductor,19,2
conductor,19,490
conductor,2,378
conductor,2,723
conductor,4,14
conductor,4,2
conductor,22,1
conductor,22,709
conductor,7,70
conductor,7,453
conductor,13,84
conductor,13,319
conductor,15,463
conductor,15,1
conductor,1,129
conductor,1,692
conductor,27,1
conductor,27,830
conductor,10,241
conductor,10,750
conductor,21,535
conductor,21,368
conductor,18,324
conductor,18,815
conductor,0,226
conductor,0,626
conductor,3,70
conductor,3,298
conductor,26,1
conductor,26,974
conductor,6,2
conductor,6,405
conductor,17,228
conductor,17,543
conductor,9,117
conductor,9,556
conductor,12,251
conductor,12,354
conductor,14,255
conductor,14,2
conductor,5,2
conductor,5,153
conductor,2,2
conductor,2,256
conductor,11,2
conductor,11,176
conductor,13,24
conductor,13,2
conductor,20,2
conductor,20,394
conductor,4,118
conductor,4,118
conductor,6,1
conductor,6,2
conductor,29,1
conductor,29,617
conductor,25,135
conductor,25,1456
conductor,8,81
conductor,8,588
conductor,16,248
conductor,16,497
conductor,1,440
conductor,1,117
conductor,19,2
conductor,19,616
conductor,10,365
conductor,10,128
conductor,28,1
conductor,28,540
conductor,12,216
conductor,12,19
conductor,7,260
conductor,7,56
conductor,3,2
conductor,3,53
conductor,5,84
conductor,5,2
conductor,24,10
conductor,24,1444
conductor,9,2
conductor,9,1
conductor,18,347
conductor,18,363
conductor,0,2
conductor,0,2
conductor,15,1
conductor,15,397
conductor,2,2
conductor,2,18
conductor,27,158
conductor,27,626
conductor,11,2
conductor,11,300
conductor,4,2
conductor,4,2
conductor,29,2
conductor,29,47
conductor,23,1
conductor,23,1274
conductor,8,1
conductor,8,395
conductor,17,2
conductor,17,213
conductor,26,177
conductor,26,572
conductor,1,278
conductor,1,176
conductor,10,2
conductor,10,111
conductor,14,256
conductor,14,913
conductor,16,121
conductor,16,2
conductor,7,1
conductor,7,577
conductor,9,2
conductor,9,27
conductor,28,1
conductor,28,253
conductor,22,2
conductor,22,1443
conductor,13,294
conductor,13,528
conductor,6,2
conductor,6,524
conductor,3,2
conductor,3,300
conductor,25,7
conductor,25,513
conductor,21,251
conductor,21,1239
conductor,24,141
conductor,24,198
conductor,0,84
conductor,0,225
conductor,15,2
conductor,15,2
conductor,12,197
conductor,12,440
conductor,8,1
conductor,8,326
conductor,2,50
conductor,2,218
conductor,14,41
conductor,14,224
conductor,27,2
conductor,27,346
conductor,24,2
conductor,24,2
conductor,20,2
conductor,20,1148
conductor,5,435
conductor,5,475
conductor,7,365
conductor,7,1
conductor,11,9
conductor,11,649
conductor,4,2
conductor,4,301
conductor,29,129
conductor,29,281
conductor,19,1
conductor,19,1193
conductor,6,2
conductor,6,2
conductor,13,1
conductor,13,136
conductor,10,282
conductor,10,583
conductor,1,77
conductor,1,179
conductor,26,2
conductor,26,753
conductor,9,20
conductor,9,567
conductor,28,30
conductor,28,64
conductor,23,1
conductor,23,566
conductor,25,527
conductor,25,101
conductor,3,280
conductor,3,242
conductor,18,1
conductor,18,1328
conductor,22,1
conductor,22,588
conductor,0,1
conductor,0,74
conductor,5,356
conductor,5,117
conductor,12,50
conductor,12,393
conductor,1,2
conductor,1,1
conductor,8,2
conductor,8,608
conductor,10,288
conductor,10,2
conductor,27,2
conductor,27,50
conductor,21,82
conductor,21,739
conductor,23,33
conductor,23,1
conductor,0,2
conductor,0,199
conductor,2,190
conductor,2,15
conductor,7,310
conductor,7,383
conductor,29,333
conductor,29,187
conductor,17,48
conductor,17,1664
conductor,4,68
conductor,4,133
conductor,20,244
conductor,20,694
conductor,6,160
conductor,6,143
conductor,9,2
conductor,9,195
conductor,11,451
conductor,11,2
conductor,26,2
conductor,26,401
conductor,22,2
conductor,22,1
conductor,19,419
conductor,19,344
conductor,9,1
conductor,9,2
conductor,28,2
conductor,28,110
conductor,1,22
conductor,1,449
conductor,3,261
conductor,3,2
conductor,5,2
conductor,5,82
conductor,25,2
conductor,25,469
conductor,16,138
conductor,16,1846
conductor,21,2
conductor,21,16
conductor,18,278
conductor,18,160
conductor,27,1
conductor,27,2
conductor,24,359
conductor,24,538
conductor,20,68
conductor,20,161
conductor,8,2
conductor,8,390
conductor,0,2
conductor,0,458
conductor,2,229
conductor,2,68
conductor,4,248
conductor,4,2
conductor,15,183
conductor,15,1870
conductor,17,70
conductor,17,57
conductor,29,2
conductor,29,166
conductor,19,67
conductor,19,148
conductor,26,71
conductor,26,516
conductor,23,238
conductor,23,688
conductor,1,1
conductor,1,11
conductor,7,2
conductor,7,692
conductor,22,26
conductor,22,654
conductor,14,1
conductor,14,1819
conductor,16,134
conductor,16,2
conductor,25,182
conductor,25,190
conductor,3,2
conductor,3,2
conductor,28,417
conductor,28,278
conductor,21,44
conductor,21,385
conductor,0,312
conductor,0,143
conductor,18,2
conductor,18,36
conductor,2,1
conductor,2,2
conductor,13,86
conductor,13,1972
conductor,27,2
conductor,27,242
conductor,20,115
conductor,20,241
conductor,29,2
conductor,29,33
conductor,12,93
conductor,12,1552
conductor,6,2
conductor,6,1060
conductor,15,2
conductor,15,2
conductor,17,15
conductor,17,264
conductor,24,1
conductor,24,393
conductor,19,2
conductor,19,1
conductor,1,2
conductor,1,76
conductor,11,1
conductor,11,1594
conductor,26,43
conductor,26,227
conductor,28,2
conductor,28,2
conductor,5,159
conductor,5,1255
conductor,0,1
conductor,0,34
conductor,14,1
conductor,14,506
conductor,16,299
conductor,16,2
conductor,13,1
conductor,13,195
conductor,23,1
conductor,23,814
conductor,4,2
conductor,4,991
conductor,18,354
conductor,18,285
conductor,10,233
conductor,10,1981
conductor,29,174
conductor,29,2
conductor,25,263
conductor,25,270
conductor,27,415
conductor,27,2
conductor,12,41
conductor,12,62
conductor,3,186
conductor,3,838
conductor,15,2
conductor,15,181
conductor,22,95
conductor,22,1273
conductor,28,2
conductor,28,1
conductor,2,2
conductor,2,564
conductor,17,290
conductor,17,253
conductor,9,360
conductor,9,1984
conductor,11,12
conductor,11,2
conductor,8,407
conductor,8,1507
conductor,24,59
conductor,24,283
conductor,26,266
conductor,26,2
conductor,14,1
conductor,14,569
conductor,21,2
conductor,21,1329
conductor,16,317
conductor,16,120
conductor,1,2
conductor,1,746
conductor,13,63
conductor,13,415
conductor,7,25
conductor,7,1427
conductor,27,346
conductor,27,2
conductor,10,2
conductor,10,463
conductor,23,2
conductor,23,218
conductor,25,21
conductor,25,2
conductor,15,62
conductor,15,239
conductor,20,317
conductor,20,1230
conductor,12,479
conductor,12,193
conductor,0,1
conductor,0,1100
conductor,24,83
conductor,24,37
conductor,9,2
conductor,9,194
conductor,22,1
conductor,22,2
conductor,19,199
conductor,19,951
conductor,29,391
conductor,29,479
conductor,10,7
conductor,10,1
conductor,6,1
conductor,6,1615
conductor,8,1
conductor,8,2
conductor,18,179
conductor,18,804
conductor,26,46
conductor,26,325
conductor,14,155
conductor,14,374
conductor,28,262
conductor,28,43
conductor,17,1
conductor,17,333
conductor,5,29
conductor,5,1559
conductor,13,189
conductor,13,109
conductor,25,91
conductor,25,35
conductor,21,2
conductor,21,209
conductor,23,385
conductor,23,1
conductor,11,354
conductor,11,1
conductor,7,36
conductor,7,304
conductor,9,330
conductor,9,1
conductor,16,2
conductor,16,404
conductor,28,1
conductor,28,2
conductor,20,1
conductor,20,290
conductor,4,2
conductor,4,1762
conductor,10,2
conductor,10,15
conductor,6,2
conductor,6,33
conductor,12,57
conductor,12,32
conductor,24,145
conductor,24,214
conductor,22,2
conductor,22,1
conductor,27,1
conductor,27,331
conductor,19,2
conductor,19,733
conductor,15,2
conductor,15,462
conductor,21,2
conductor,21,1
conductor,9,2
conductor,9,344
conductor,23,2
conductor,23,58
conductor,11,67
conductor,11,22
conductor,3,2
conductor,3,1917
conductor,5,256
conductor,5,2
conductor,22,115
conductor,22,57
conductor,26,267
conductor,26,691
conductor,18,235
conductor,18,1042
conductor,20,133
conductor,20,2
conductor,2,26
conductor,2,1836
conductor,25,2
conductor,25,240
conductor,14,361
conductor,14,845
conductor,4,1
conductor,4,2
conductor,8,2
conductor,8,601
